id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
m69,1568.5608,1117.4624,1211.2657,1607.6698,1909.8848876953125,2670.167724609375,2030.2919921875,1985.7293701171875,2229.609130859375,1332.3388671875,790.9990234375,968.5310668945312,1522.2305908203125,1139.3580322265625,1187.9248046875,1813.279052734375,2085.005126953125,2814.8095703125,2252.383056640625,2098.227783203125,2316.031005859375,1430.2242431640625,804.9833984375,954.7781982421875
m70,7798.4473,5053.9614,6059.8965,7107.6772,9671.3408203125,15074.8583984375,9864.150390625,8759.810546875,8830.0810546875,5675.70458984375,4094.897705078125,5555.24365234375,7889.59326171875,4940.6884765625,6169.55029296875,7813.3759765625,10457.03125,14943.140625,10856.7431640625,8747.904296875,9375.677734375,6018.0859375,4262.5458984375,5751.6806640625
m71,5566.3735,4946.0464,5298.8115,4774.3403,6779.15673828125,9182.4765625,4888.916015625,4712.19921875,6333.80908203125,5782.37890625,4775.64501953125,4874.9638671875,5696.6611328125,4994.13818359375,5418.80810546875,5051.50341796875,7114.1796875,8809.9482421875,5268.42236328125,4643.5595703125,6720.78662109375,5796.1943359375,4761.408203125,5135.29248046875
m72,90902.57,75261.83,86875.07,85880.586,107218.6953125,153812.15625,94640.4765625,87475.4375,112514.859375,95236.703125,75714.5,81306.2109375,94655.0859375,76199.46875,90985.4609375,91660.3046875,112092.0390625,152961.09375,104466.609375,89812.78125,118598.0,98609.71875,78578.140625,81579.125
m73,18453.748,19707.402,17855.477,19963.34,18007.6171875,10049.4638671875,10023.0654296875,18672.912109375,18134.41015625,16330.595703125,20348.734375,17034.294921875,18286.013671875,21103.17578125,18094.76953125,20583.146484375,18456.26953125,10167.7705078125,10471.265625,19670.05078125,18314.62109375,16734.720703125,20837.66796875,17467.728515625
m74,3290.5146,3474.7412,3240.07,3453.2634,3498.92822265625,2848.166748046875,2836.4892578125,3198.20556640625,3240.44873046875,3110.050048828125,3297.442138671875,3180.43212890625,3332.5830078125,3589.60693359375,3307.837890625,3593.12060546875,3677.42626953125,3044.501708984375,3009.685546875,3430.6279296875,3378.91845703125,3309.596435546875,3387.7646484375,3404.419677734375
m75,1571.8209,1573.6984,1571.0641,1912.134,1767.0816650390625,1212.157470703125,1244.8248291015625,1615.9395751953125,1733.9217529296875,1593.4185791015625,1534.4591064453125,1480.95361328125,1597.669921875,1677.8638916015625,1565.5540771484375,1923.437744140625,1897.213623046875,1264.4033203125,1288.1878662109375,1707.1517333984375,1800.1131591796875,1707.8218994140625,1641.850830078125,1622.1470947265625
m76,3525.653,3679.3696,3585.883,4812.0625,4208.31591796875,2581.58447265625,2798.472412109375,4394.76318359375,4666.48681640625,3992.021240234375,4289.26513671875,3656.859375,3735.447265625,3840.4501953125,3639.443359375,4656.92333984375,4330.072265625,2636.125244140625,2861.96826171875,4558.68359375,4636.22021484375,4074.785888671875,4333.50390625,3840.697021484375
m77,1195.613,1336.3562,1403.7104,1503.1812,1288.773681640625,931.9379272460938,893.1055908203125,1329.505126953125,1427.486083984375,1449.848876953125,1570.5174560546875,1246.662353515625,1248.194580078125,1441.4281005859375,1410.90966796875,1513.2064208984375,1345.343505859375,955.2949829101562,968.7021484375,1365.9615478515625,1403.2353515625,1480.7989501953125,1594.070068359375,1236.71533203125
m78,726.3932,768.11707,722.7087,768.7033,717.7532348632812,562.1250610351562,562.0078125,684.901611328125,751.7844848632812,744.3502197265625,709.34375,682.071044921875,725.642578125,755.5179443359375,723.025390625,696.526611328125,734.11328125,571.4310302734375,562.113525390625,682.4547119140625,711.9673461914062,769.809814453125,720.313232421875,691.0130004882812
m79,436.47318,438.8804,379.2531,426.6866,390.0574645996094,334.17388916015625,368.23321533203125,387.3876953125,415.0547180175781,437.8736877441406,419.9919738769531,403.5916442871094,429.1445617675781,412.52490234375,389.9664001464844,395.285888671875,411.0802001953125,348.9432373046875,364.28607177734375,412.6328430175781,412.34735107421875,433.17230224609375,427.9882507324219,417.3122863769531
m80,899.1234,900.47314,1271.575,982.20264,831.3469848632812,716.9605712890625,618.7070922851562,948.4595947265625,1005.4662475585938,1009.4931030273438,923.4305419921875,954.42724609375,840.4367065429688,893.7818603515625,1206.943115234375,964.4710693359375,876.349365234375,733.1004028320312,651.5958251953125,918.0634765625,975.1154174804688,1016.5941162109375,977.0617065429688,1048.68359375
m81,1164.6942,1104.0619,1057.6117,1197.8242,1135.83349609375,1108.28955078125,1133.2861328125,1061.435791015625,1104.4532470703125,1175.981689453125,1096.2005615234375,1094.1873779296875,1213.5498046875,1139.9200439453125,1138.8099365234375,1168.4251708984375,1192.4505615234375,1210.421142578125,1184.0816650390625,1150.8553466796875,1165.17919921875,1256.461669921875,1135.5682373046875,1133.012451171875
m82,4099.0103,4458.3423,4926.6943,5439.856,6594.3662109375,6377.7763671875,5332.18310546875,4213.75244140625,3880.800048828125,4004.7822265625,4148.9033203125,3990.54345703125,4219.7978515625,4851.072265625,5004.0908203125,5743.1708984375,6796.27734375,6644.51171875,5196.67626953125,4448.08251953125,4001.063232421875,3974.6923828125,3943.30908203125,3935.513427734375
m83,2348.5933,2319.8716,2298.168,2605.8408,2479.826171875,1721.96826171875,1795.5093994140625,2406.747802734375,2452.06005859375,2430.89892578125,2369.339111328125,2221.042236328125,2389.320556640625,2337.76123046875,2281.346435546875,2555.239501953125,2577.585693359375,1768.1259765625,1767.5809326171875,2511.814453125,2431.498779296875,2457.253173828125,2447.993896484375,2340.7646484375
m84,7763.5107,7349.7876,7305.652,9508.322,7577.05322265625,5348.6171875,6628.41064453125,8493.984375,9093.763671875,8242.3115234375,8009.86474609375,7019.18798828125,7573.51953125,7666.46142578125,7378.408203125,9538.365234375,7979.1484375,5533.57568359375,6652.71435546875,8975.236328125,8965.72265625,8205.42578125,7901.943359375,7085.38525390625
m85,929.6448,920.56744,944.468,1411.2444,1427.751953125,658.218017578125,816.4322509765625,1213.1307373046875,1211.457275390625,1235.680419921875,1069.5999755859375,888.9925537109375,901.9342041015625,979.3165893554688,952.8175048828125,1350.76123046875,1372.97021484375,730.0352172851562,799.2755737304688,1267.061279296875,1261.9052734375,1220.93994140625,1062.9705810546875,906.6815795898438
m86,3537.2258,3318.3684,3536.6768,5455.126,4989.2490234375,2411.436767578125,3251.801513671875,5232.64306640625,5080.55615234375,4030.012451171875,3698.609130859375,3517.305908203125,3462.97509765625,3638.98291015625,3587.15625,5315.7626953125,4853.66796875,2414.07861328125,3396.992919921875,5252.08740234375,4897.3291015625,3955.6611328125,3551.48779296875,3454.371337890625
m87,1145.8785,1043.4165,1092.8777,1578.1488,1473.860107421875,785.4405517578125,972.3291015625,1498.0382080078125,1381.947265625,1155.892578125,1110.5255126953125,1048.480712890625,1139.38330078125,1111.6424560546875,1127.1468505859375,1583.582763671875,1474.029296875,850.7176513671875,1042.5311279296875,1570.744384765625,1391.640380859375,1153.0416259765625,1092.464111328125,1101.952880859375
m88,3270.8584,3123.5376,4081.7476,5422.606,4532.89794921875,2794.573974609375,3167.1572265625,4168.39111328125,4441.7587890625,4256.12060546875,3707.158935546875,3261.14892578125,3260.722412109375,3448.316650390625,4002.7998046875,5274.9423828125,4594.11767578125,2769.105712890625,3142.755859375,4158.375,4322.671875,4162.80029296875,3512.17333984375,3286.670166015625
m89,3689.6506,3494.3582,3656.8552,4774.969,4107.47802734375,2332.456787109375,2467.583984375,3583.87646484375,3953.549072265625,4033.350341796875,3866.867431640625,3481.188232421875,3770.239501953125,3650.944091796875,3542.65234375,4528.623046875,4239.2890625,2425.503662109375,2365.01123046875,3602.78515625,3946.177734375,4069.847900390625,3884.9296875,3633.373779296875
m90,60399.223,59580.785,60871.934,75916.0,69016.0390625,42987.0078125,46732.765625,67137.125,66964.3984375,62036.3125,63837.99609375,57109.5390625,60319.72265625,63465.13671875,62387.9375,76850.703125,69860.59375,44184.1953125,47748.43359375,70283.109375,66749.8125,63186.0859375,65415.0,59426.37890625
m91,9834.988,9284.828,10546.775,9345.244,8849.4287109375,9542.1328125,8681.52734375,7871.81005859375,8664.775390625,10094.3388671875,8664.595703125,9130.54296875,10288.26953125,9592.849609375,10482.107421875,9235.595703125,9043.4677734375,9821.4228515625,8725.3916015625,7935.7705078125,8758.7783203125,10096.900390625,8355.6728515625,9206.7802734375
m92,6115.7036,4868.693,4946.211,4656.9043,3787.008544921875,4847.1083984375,4855.595703125,6621.69091796875,5813.3984375,4169.3095703125,3557.915771484375,3609.49755859375,6679.27294921875,5922.75439453125,5801.11328125,5097.50244140625,4003.2431640625,5485.27783203125,5090.74072265625,6648.986328125,5818.517578125,4206.6025390625,3173.267578125,3737.410888671875
m93,3005.4116,1267.9369,1338.6606,1641.64,1171.5115966796875,1330.03466796875,2373.390380859375,3709.3349609375,1923.0736083984375,1389.330810546875,780.9161376953125,1293.2406005859375,3000.046875,1482.7877197265625,1384.761474609375,2090.53466796875,1374.5611572265625,1273.2919921875,2743.103515625,3873.699951171875,2125.98974609375,1288.9566650390625,689.0213623046875,1262.829345703125
m94,4232.6064,2341.3916,2663.6182,3728.0022,3258.249267578125,2916.11083984375,3685.986328125,5622.58056640625,3323.02197265625,2236.279541015625,2499.750244140625,3033.353515625,4615.5146484375,2627.00048828125,3063.822998046875,4431.86474609375,3857.5869140625,3292.965576171875,4144.53173828125,5786.2890625,3690.23583984375,2366.621337890625,2173.259033203125,3076.345458984375
m95,3396.797,1479.4907,1824.8196,1961.5929,1708.36572265625,1981.5985107421875,2790.2724609375,5235.70556640625,2392.6220703125,1663.9669189453125,1628.7298583984375,1479.07177734375,3345.100341796875,1564.690673828125,1819.5875244140625,2192.93017578125,1992.1427001953125,2096.94287109375,3049.81201171875,5366.8447265625,2526.996826171875,1573.8043212890625,1562.8743896484375,1460.65625
m96,2872.3113,1285.9047,1187.4972,1705.8978,1346.49560546875,1497.9979248046875,2476.497314453125,3226.630126953125,1672.2601318359375,1338.1826171875,977.962646484375,1565.8388671875,2807.926025390625,1354.3555908203125,1258.77490234375,1984.9273681640625,1477.111083984375,1396.7822265625,2651.415771484375,3267.560302734375,1763.9771728515625,1313.70947265625,888.3150024414062,1377.1541748046875
m97,1646.0585,1021.5157,825.28424,986.842,885.6099243164062,892.2124633789062,1414.346923828125,1709.179443359375,1038.111328125,1092.3203125,886.40771484375,942.0662231445312,1503.193359375,1086.8424072265625,788.9903564453125,1080.53759765625,883.6637573242188,753.0397338867188,1445.93896484375,1710.6351318359375,1026.684814453125,992.6795654296875,814.3823852539062,825.8538208007812
m98,2320.847,1521.9968,1528.754,1919.6036,965.4736328125,1099.9442138671875,2094.44873046875,2367.264404296875,2341.506103515625,2531.56103515625,1388.6904296875,1176.291748046875,2296.396728515625,1723.0357666015625,1539.7550048828125,2131.20751953125,1227.408935546875,1159.309814453125,2279.522216796875,2398.527099609375,2263.44970703125,2509.224365234375,1232.812255859375,1079.521240234375
m99,3573.6663,2439.3145,2151.0793,2956.4656,2381.701416015625,3250.315673828125,5051.14208984375,3579.764892578125,2528.513427734375,2702.318115234375,2243.885986328125,2850.680419921875,3649.330078125,2839.43701171875,2240.9873046875,3089.06591796875,2778.80908203125,3275.749267578125,4927.5849609375,3600.6435546875,2745.16357421875,3192.752197265625,2259.481201171875,3001.674560546875
m100,5756.5596,3447.2822,2478.2344,3892.0703,3186.52001953125,3733.574462890625,7375.47314453125,7729.388671875,3447.051025390625,3241.51904296875,2569.705322265625,2809.87158203125,5946.3525390625,3773.674560546875,2623.324462890625,4368.45703125,3755.14794921875,4135.03125,7534.375,8106.52783203125,3856.88818359375,3666.98779296875,2806.390869140625,2754.059814453125
m101,3207.2925,2431.4646,2358.1877,2988.9758,2598.374755859375,2617.384033203125,3412.056640625,4393.45166015625,3413.582275390625,3001.62353515625,2813.48876953125,2445.41796875,3216.9306640625,2477.06005859375,2523.619873046875,3108.136474609375,2874.76953125,2783.086669921875,3602.2021484375,4481.66650390625,3424.359619140625,3085.37353515625,2686.525634765625,2506.790283203125
m102,11526.273,4269.747,4822.6914,5288.1216,3854.066650390625,4388.046875,6086.697265625,7011.78564453125,3903.330322265625,3668.70751953125,4399.98095703125,10271.328125,12108.7705078125,4790.978515625,4709.90185546875,5963.1982421875,4615.17626953125,4362.49365234375,6452.771484375,7348.83154296875,4266.107421875,4179.873046875,4597.8603515625,9929.8671875
m103,815.99066,624.3907,701.2784,768.14777,629.8408813476562,922.7620849609375,1416.40087890625,1179.34716796875,682.8253784179688,592.7264404296875,548.2216186523438,621.6882934570312,842.8047485351562,701.697021484375,704.5838012695312,815.8967895507812,667.8389282226562,921.2490844726562,1331.1474609375,1155.7689208984375,708.4146118164062,663.9661865234375,518.3671875,636.8329467773438
m104,3584.166,3246.2036,3642.3667,3722.4006,3826.15869140625,5097.1181640625,4634.45703125,3984.84130859375,3462.588623046875,2575.646240234375,2357.515380859375,2616.1796875,3806.001220703125,3417.8505859375,3788.37060546875,4046.06494140625,4269.064453125,5378.95947265625,4729.2978515625,4227.021484375,3826.4326171875,3066.450439453125,2148.8212890625,3044.162353515625
m105,1606.721,1099.5702,1281.203,1500.755,1096.4986572265625,1223.655517578125,1501.4927978515625,1769.8270263671875,1262.398681640625,887.3919677734375,736.6678466796875,912.2000122070312,1640.963134765625,1179.574462890625,1324.472412109375,1712.384521484375,1152.9581298828125,1337.25439453125,1564.9771728515625,1771.1353759765625,1381.18408203125,971.8229370117188,666.9059448242188,897.8529663085938
m106,5671.518,3954.6265,5851.1704,5886.7227,4631.32763671875,5763.46923828125,6352.36181640625,6258.62548828125,3901.9609375,2943.849853515625,2758.257080078125,3642.75390625,5666.603515625,4312.66796875,5752.2978515625,5862.1298828125,4572.71728515625,6083.0244140625,6286.73095703125,6098.4345703125,4302.16064453125,3528.120361328125,2311.805908203125,3707.69970703125
m107,5781.7026,4750.326,5249.905,5558.734,4740.65625,5837.41064453125,6754.62646484375,6264.6005859375,4851.16552734375,4677.3720703125,4282.603515625,4511.14990234375,5980.60302734375,4872.7705078125,5287.13720703125,5564.458984375,4814.87939453125,5782.17724609375,6735.64599609375,6375.775390625,5266.24951171875,4875.21435546875,3948.713623046875,4736.37744140625
m108,74525.78,49221.617,53020.402,58061.582,48262.80859375,57205.32421875,73500.9921875,82190.25,55194.71484375,47993.703125,42724.59375,51972.765625,77048.6875,52799.9375,55715.078125,62722.54296875,53099.37890625,59573.015625,76521.5625,82552.34375,59121.671875,52679.21875,38322.84375,52663.33203125
m109,569.1174,752.24774,893.79376,773.20825,866.244384765625,615.6660766601562,560.8759155273438,708.5802001953125,690.659912109375,554.421630859375,541.7662963867188,591.0748291015625,636.9348754882812,835.0121459960938,895.12060546875,839.1619262695312,826.2714233398438,663.3704223632812,588.1619873046875,775.7247314453125,674.3658447265625,582.775146484375,550.3900146484375,609.0379638671875
m110,17025.12,19574.033,17586.387,15894.931,18392.078125,14307.435546875,10867.5732421875,15111.2509765625,15451.8935546875,13827.634765625,18205.8125,18976.44140625,17273.55078125,19444.734375,17993.30078125,16066.0947265625,18617.37890625,14761.9970703125,11164.60546875,15048.7509765625,16021.6455078125,14386.658203125,18340.939453125,19137.734375
m111,329.08368,439.76376,459.03644,492.8005,477.87347412109375,450.89642333984375,353.10186767578125,353.7954406738281,512.2848510742188,441.4816589355469,502.6359558105469,511.67803955078125,358.7997741699219,411.2134704589844,483.27850341796875,470.8070983886719,515.2724609375,446.4739074707031,343.9912109375,365.697998046875,493.98876953125,505.38916015625,526.4002685546875,478.7221984863281
m112,1189.6318,1665.8408,1425.2104,1435.4015,1390.4583740234375,963.6898193359375,712.51318359375,1022.3864135742188,1449.3082275390625,1144.22509765625,1397.4881591796875,1416.6328125,1322.052490234375,1684.0284423828125,1470.6832275390625,1444.7529296875,1460.516357421875,1017.8944091796875,666.5936889648438,1033.8409423828125,1546.1937255859375,1238.9139404296875,1527.8433837890625,1560.8726806640625
m113,67657.45,79316.23,64294.3,69274.914,105804.2421875,75372.9453125,70032.328125,86377.6875,73477.5703125,53800.67578125,60948.8203125,71064.9375,67119.8046875,82130.0234375,66194.265625,75033.3359375,103890.7109375,79126.046875,72319.0703125,88463.734375,74152.796875,56912.56640625,64384.4375,74704.5625
m114,1695.5175,1916.1318,1965.0773,1929.2356,1848.8397216796875,1551.287109375,1595.7996826171875,2010.0345458984375,1856.695068359375,1659.791015625,1691.49853515625,1556.4739990234375,1776.5367431640625,2047.926025390625,2006.4901123046875,1994.325439453125,1827.2225341796875,1638.5491943359375,1734.520751953125,2042.38671875,1853.51513671875,1686.3681640625,1682.276123046875,1524.5447998046875
m115,3277.3962,3569.9744,3353.582,3407.8323,3208.763427734375,3129.918212890625,3085.275146484375,3407.068359375,3456.933349609375,3092.319091796875,3755.756591796875,3721.080810546875,3339.6748046875,3497.08203125,3400.057861328125,3244.114013671875,3230.016357421875,3163.77294921875,3041.12890625,3341.201904296875,3510.807373046875,3245.205078125,3819.690185546875,3595.3232421875
m116,969.16064,877.36316,674.0188,1045.7731,1983.590576171875,983.0944213867188,589.3721923828125,832.4842529296875,802.1134643554688,1030.083740234375,1085.0684814453125,1303.9541015625,1009.0111083984375,930.47216796875,733.2041015625,1056.5263671875,1953.2156982421875,1031.80810546875,664.101806640625,876.2564697265625,831.2032470703125,1112.07275390625,1176.1766357421875,1398.742919921875
m117,530.9522,640.37897,505.454,792.9388,1081.66455078125,485.7928771972656,326.674560546875,402.0780029296875,510.09844970703125,619.0538940429688,666.345458984375,633.798583984375,567.456298828125,640.7056274414062,563.611328125,757.1234741210938,1058.2371826171875,523.38671875,292.6748046875,446.7435607910156,542.220947265625,697.2269897460938,707.7767944335938,739.5906372070312
m118,3543.516,4274.399,3823.696,3497.3215,4021.764404296875,3361.139892578125,2322.291015625,3169.6259765625,3342.24609375,2926.650146484375,3588.584228515625,3507.197021484375,3642.7919921875,4399.14404296875,3864.44677734375,3505.82080078125,4194.95654296875,3431.12158203125,2362.77783203125,3141.21728515625,3452.378173828125,2958.51025390625,3561.6982421875,3459.106689453125
m119,822.598,1126.0692,1097.384,1044.1324,1339.6448974609375,1160.317138671875,946.3731689453125,988.1517944335938,1089.311767578125,1030.392822265625,1014.2664794921875,1055.4237060546875,867.4677734375,1158.041259765625,1084.0655517578125,931.2770385742188,1363.986328125,1152.35791015625,949.2882690429688,958.4127197265625,1077.3887939453125,1068.07177734375,1049.654296875,1014.3802490234375
m120,100266.59,119832.22,99456.234,101129.97,145548.984375,104384.078125,92708.6953125,117702.0546875,106009.4765625,82621.328125,96292.859375,106986.8359375,100587.75,123620.84375,102420.359375,108888.578125,145067.15625,108985.4296875,96096.71875,120791.078125,107267.3515625,86834.2421875,101345.5703125,112564.515625
m121,1429.3011,1356.982,670.0767,745.7905,1546.861083984375,999.349609375,865.7413330078125,913.0439453125,883.5969848632812,1657.5989990234375,1523.3245849609375,1352.6881103515625,1539.1781005859375,1345.397216796875,708.0804443359375,764.2454833984375,1560.5670166015625,990.0523681640625,890.9277954101562,953.911865234375,961.1592407226562,1733.877197265625,1573.7503662109375,1389.1795654296875
m122,5892.5474,8986.196,4981.154,4139.743,6307.90478515625,3601.31787109375,2961.229248046875,4573.552734375,6078.009765625,8984.0498046875,10004.8125,5636.29833984375,6102.25439453125,9153.1259765625,4835.96142578125,4196.17822265625,6196.80615234375,3765.5869140625,3146.901123046875,4860.28662109375,6540.0771484375,9234.6904296875,10020.3984375,6134.69482421875
m123,4763.8867,4937.793,3610.4207,3715.5876,4308.67578125,2713.51953125,2601.01953125,3440.890869140625,3819.244873046875,6765.638671875,6357.3759765625,4034.701904296875,5100.8955078125,5152.90771484375,3536.90380859375,3809.947021484375,4368.11328125,2778.4345703125,2537.9658203125,3596.9521484375,4261.6953125,6761.79931640625,6328.55029296875,4149.33837890625
m124,3379.8347,3559.1836,1787.3143,1448.1372,2574.020263671875,1236.4407958984375,1339.521240234375,1735.9661865234375,2068.84375,3584.386962890625,4031.429931640625,3455.1767578125,3401.599853515625,3363.798583984375,1859.8961181640625,1438.885986328125,2546.14404296875,1465.9583740234375,1353.0487060546875,1859.1922607421875,2115.365966796875,3643.939453125,3973.697509765625,3670.08251953125
m125,1934.534,1689.7424,1108.8176,1026.377,1137.540771484375,848.833740234375,906.2919311523438,1222.473388671875,1633.9146728515625,2086.86474609375,2047.278564453125,1944.7166748046875,1980.211669921875,1666.70654296875,1131.859375,1023.9457397460938,1210.4090576171875,1015.9873657226562,899.9424438476562,1280.59375,1747.9862060546875,2151.865478515625,2161.101318359375,2023.287841796875
m126,902.5391,821.6351,478.75995,535.7366,624.7513427734375,581.5618286132812,531.3378295898438,583.2696533203125,574.7232666015625,1137.670166015625,1875.31494140625,1295.22607421875,937.7421875,808.0491333007812,481.7899475097656,515.4029541015625,693.4860229492188,634.060302734375,497.07611083984375,612.5225219726562,634.7696533203125,1186.05224609375,1742.5390625,1284.5460205078125
m127,1274.6671,1368.7654,897.91235,970.69464,1674.5777587890625,1323.5484619140625,838.2232055664062,1033.273681640625,1146.7115478515625,1590.057861328125,1894.865478515625,1514.2796630859375,1411.1236572265625,1392.4993896484375,861.85791015625,1005.2892456054688,1766.9078369140625,1340.3135986328125,898.185302734375,1039.0693359375,1180.51171875,1679.0078125,1867.48486328125,1501.7974853515625
m128,45754.81,46020.29,27608.658,24642.068,34783.2265625,23353.916015625,21732.041015625,28473.833984375,35077.6015625,54539.29296875,54440.828125,43631.19140625,47340.140625,46483.65625,28506.408203125,26158.87109375,36096.5390625,23687.69921875,22035.47265625,30218.265625,37650.2421875,53843.4296875,54995.859375,45757.8671875
m129,2156.4011,1874.9883,1071.1647,956.22174,1313.9007568359375,959.73388671875,789.698974609375,1070.791259765625,1423.0611572265625,2467.98095703125,2939.02978515625,2530.8251953125,2254.287841796875,1847.763671875,1168.411865234375,937.2208251953125,1444.110595703125,1059.93212890625,873.6351318359375,1133.544677734375,1518.8807373046875,2490.089599609375,2846.018798828125,2536.360107421875
m130,68905.04,72284.28,42954.67,37976.402,56317.84765625,36398.28125,32975.96484375,43361.234375,53191.32421875,85713.28125,87937.46875,66678.0078125,72000.2890625,74415.5703125,43502.48046875,40819.21875,57592.84375,37011.0234375,33885.34375,46309.60546875,57274.34375,85414.8359375,88461.703125,70360.8515625
m131,7060.372,4535.987,1843.6458,1337.1888,1697.8790283203125,1058.45947265625,1264.2529296875,2493.06494140625,4126.9912109375,7497.9599609375,9317.2509765625,8831.0009765625,7273.44970703125,4463.64013671875,2259.333984375,1139.093017578125,1840.4306640625,1129.83837890625,1295.05322265625,2427.177978515625,4072.389892578125,7487.01806640625,9261.9658203125,8979.091796875
m132,9345.276,12346.692,5449.372,3824.0066,5710.052734375,3023.89208984375,2949.729248046875,4588.8447265625,8037.462890625,11986.525390625,12268.0830078125,8961.2021484375,10119.833984375,12254.001953125,5454.5224609375,3330.58935546875,5787.78662109375,3184.23291015625,2833.695068359375,4471.7841796875,8722.240234375,11953.0283203125,12373.8115234375,9373.7451171875
m133,1056.0006,750.1888,450.95038,532.17993,734.1552734375,280.9857177734375,274.33416748046875,573.3720092773438,697.2639770507812,1632.726806640625,1725.0382080078125,1219.918212890625,1047.262939453125,781.126708984375,475.81829833984375,509.5084228515625,813.4085083007812,286.2652282714844,235.5768280029297,626.0123291015625,732.5435180664062,1620.1778564453125,1723.236328125,1185.66357421875
m134,1060.2903,756.62335,481.41223,553.97455,664.9462280273438,290.1334228515625,172.18435668945312,443.1181640625,643.8557739257812,1533.300048828125,1979.1231689453125,1527.2161865234375,1108.772705078125,773.4462890625,505.07257080078125,558.0999755859375,690.9492797851562,310.81756591796875,217.4683074951172,448.32513427734375,754.4112548828125,1555.4312744140625,2034.24609375,1648.607666015625
m135,1766.8876,2623.6572,1763.7584,1266.4467,1429.9490966796875,834.8094482421875,1131.0537109375,1433.0987548828125,1779.3702392578125,2503.81298828125,2666.45458984375,1921.9779052734375,1924.7713623046875,2560.559326171875,1763.8319091796875,1208.397705078125,1477.04443359375,992.8280639648438,1128.6697998046875,1530.528076171875,1840.4344482421875,2556.644287109375,2673.946044921875,1996.8199462890625
m136,6883.7856,5714.0396,2976.9585,2872.4146,3620.588134765625,2246.581298828125,2183.42236328125,3158.8701171875,4446.892578125,8941.435546875,10986.4755859375,8767.3916015625,7507.755859375,5617.08251953125,3288.709716796875,2918.360595703125,3877.818359375,2370.817626953125,2324.566650390625,3355.88525390625,4704.14697265625,8966.4150390625,10778.685546875,8856.015625
m137,30422.453,29148.11,13842.676,10364.752,14818.1875,7998.11279296875,8266.9912109375,13464.091796875,20882.0859375,38505.6796875,44068.3046875,35383.8671875,32681.888671875,28908.521484375,14996.1513671875,10116.11328125,15678.8310546875,8864.658203125,8385.2451171875,14017.3779296875,22578.498046875,37886.98046875,43415.67578125,36237.10546875
m138,861.2589,1312.138,1119.4742,1480.5966,2019.3006591796875,1671.3248291015625,981.654296875,976.4741821289062,1009.43408203125,834.61962890625,792.917236328125,680.1903076171875,964.497314453125,1398.8929443359375,1237.9603271484375,1616.1317138671875,2165.22021484375,1638.802001953125,1041.72412109375,1051.4664306640625,1162.153564453125,857.1343383789062,861.79541015625,713.9282836914062
m139,760.58844,989.66876,779.21954,889.6476,1136.014892578125,706.1432495117188,632.5364990234375,1031.031494140625,1067.96142578125,1108.8739013671875,1117.9033203125,887.0689697265625,774.5797729492188,991.0502319335938,847.4986572265625,784.8496704101562,1143.4176025390625,740.506103515625,589.284912109375,1031.90966796875,1089.195556640625,1125.424560546875,1161.3519287109375,845.0911254882812
m140,3024.2292,2289.3823,1452.7946,1772.1984,2065.677490234375,1125.488037109375,1149.8031005859375,1809.878173828125,1968.8553466796875,2685.343017578125,4018.3115234375,4199.21826171875,3096.350830078125,2263.869140625,1623.583740234375,1721.2576904296875,2271.041259765625,1280.4482421875,1316.959228515625,1959.340087890625,2033.2646484375,2850.439208984375,4099.6435546875,4234.08251953125
m141,1643.9398,1354.8254,726.724,721.51086,609.7858276367188,465.8167724609375,591.8461303710938,1145.67919921875,2114.059814453125,3280.36572265625,2795.6083984375,1917.22509765625,1759.677978515625,1292.8206787109375,740.6507568359375,682.6082763671875,730.7046508789062,431.1268005371094,581.2081298828125,1024.687744140625,2299.312744140625,3189.85107421875,2771.673828125,2028.739990234375
m142,1531.9895,1669.1986,1547.248,1754.2957,2092.697998046875,1996.29443359375,1619.771240234375,1588.44921875,1820.6904296875,1497.990478515625,1395.865234375,1470.546142578125,1592.270751953125,1702.1424560546875,1665.893310546875,1822.7340087890625,2179.935302734375,2055.2021484375,1579.7452392578125,1715.7139892578125,1851.1278076171875,1513.393310546875,1429.729248046875,1533.8956298828125
m143,2529.282,2709.5586,2260.1023,2426.6238,3096.6708984375,2910.44189453125,2395.7275390625,2800.01123046875,2220.194580078125,2143.194091796875,2815.4404296875,2656.68359375,2609.69287109375,2745.01025390625,2326.76318359375,2382.37451171875,3046.563232421875,2832.08447265625,2549.4013671875,2783.779541015625,2370.7802734375,2111.174072265625,2793.980224609375,2499.711669921875
m144,10486.963,10650.621,8069.753,9282.4375,11634.408203125,9085.5859375,8260.666015625,10505.8076171875,11159.2607421875,12338.6298828125,13860.9697265625,12175.59375,11045.3876953125,10748.6025390625,8225.67578125,9703.9599609375,11785.833984375,9149.744140625,8718.7607421875,10882.9423828125,11563.400390625,12811.869140625,14402.2353515625,12324.8935546875
m145,626.7708,722.508,824.3554,1417.558,1763.1405029296875,1116.455810546875,882.3611450195312,993.3001098632812,968.4916381835938,773.2044677734375,738.5523681640625,776.7669067382812,647.5660400390625,772.4390869140625,933.9270629882812,1510.736083984375,1800.8720703125,1177.50341796875,906.2344970703125,1138.8253173828125,1068.9256591796875,803.9046630859375,820.99462890625,832.2317504882812
